Fact_Key,Month_Key,Country_Key,Population_Key,Education_Key,Health_Key,QOL_Key,Event_Key,HDI_Measure,QOL_Measure,Dev_Measure
1547,68,21,21,133,133,133,-1,1,1,1
1550,70,21,21,133,133,133,-1,1,1,1
1555,71,21,21,133,133,133,-1,1,1,1
1561,67,21,21,133,133,133,-1,1,1,1
1617,66,21,21,133,133,133,-1,1,1,1
1683,60,21,21,133,133,133,-1,1,1,1
1689,61,21,21,133,133,133,-1,1,1,1
1693,62,21,21,133,133,133,-1,1,1,1
1695,63,21,21,133,133,133,-1,1,1,1
1700,64,21,21,133,133,133,-1,1,1,1
1705,65,21,21,133,133,133,-1,1,1,1
1566,80,22,22,134,134,134,17,1,1,1
1569,81,22,22,134,134,134,-1,1,1,1
1573,82,22,22,134,134,134,-1,1,1,1
1588,83,22,22,134,134,134,-1,1,1,1
1590,79,22,22,134,134,134,17,1,1,1
1594,73,22,22,134,134,134,-1,1,1,1
1599,74,22,22,134,134,134,-1,1,1,1
1602,75,22,22,134,134,134,-1,1,1,1
1606,76,22,22,134,134,134,-1,1,1,1
1608,77,22,22,134,134,134,-1,1,1,1
1612,78,22,22,134,134,134,-1,1,1,1
1616,72,22,22,134,134,134,-1,1,1,1
1552,88,23,23,135,135,135,-1,1,2,1
1580,84,23,23,135,135,135,-1,1,2,1
1585,85,23,23,135,135,135,-1,1,2,1
1609,95,23,23,135,135,135,-1,1,2,1
1615,87,23,23,135,135,135,-1,1,2,1
1654,92,23,23,135,135,135,-1,1,2,1
1662,93,23,23,135,135,135,-1,1,2,1
1675,91,23,23,135,135,135,-1,1,2,1
1687,89,23,23,135,135,135,-1,1,2,1
1698,94,23,23,135,135,135,-1,1,2,1
1714,90,23,23,135,135,135,-1,1,2,1
1737,86,23,23,135,135,135,-1,1,2,1
1556,97,24,24,136,136,136,-1,1,1,1
1575,105,24,24,136,136,136,-1,1,1,1
1581,107,24,24,136,136,136,-1,1,1,1
1583,96,24,24,136,136,136,-1,1,1,1
1586,106,24,24,136,136,136,-1,1,1,1
1598,104,24,24,136,136,136,-1,1,1,1
1623,99,24,24,136,136,136,-1,1,1,1
1632,101,24,24,136,136,136,-1,1,1,1
1658,100,24,24,136,136,136,-1,1,1,1
1703,103,24,24,136,136,136,-1,1,1,1
1728,102,24,24,136,136,136,-1,1,1,1
1734,98,24,24,136,136,136,-1,1,1,1
1564,115,25,25,137,137,137,-1,1,1,1
1567,111,25,25,137,137,137,-1,1,1,1
1570,110,25,25,137,137,137,-1,1,1,1
1574,109,25,25,137,137,137,-1,1,1,1
1578,108,25,25,137,137,137,-1,1,1,1
1589,112,25,25,137,137,137,-1,1,1,1
1592,119,25,25,137,137,137,-1,1,1,1
1595,118,25,25,137,137,137,-1,1,1,1
1601,117,25,25,137,137,137,-1,1,1,1
1604,116,25,25,137,137,137,-1,1,1,1
1610,114,25,25,137,137,137,-1,1,1,1
1613,113,25,25,137,137,137,-1,1,1,1
1546,120,26,26,138,138,138,-1,1,1,1
1548,121,26,26,138,138,138,-1,1,1,1
1549,125,26,26,138,138,138,-1,1,1,1
1558,124,26,26,138,138,138,-1,1,1,1
1560,123,26,26,138,138,138,-1,1,1,1
1563,122,26,26,138,138,138,-1,1,1,1
1619,126,26,26,138,138,138,-1,1,1,1
1685,131,26,26,138,138,138,-1,1,1,1
1690,130,26,26,138,138,138,-1,1,1,1
1694,129,26,26,138,138,138,-1,1,1,1
1697,128,26,26,138,138,138,-1,1,1,1
1701,127,26,26,138,138,138,-1,1,1,1
1641,143,27,27,139,139,139,-1,1,1,1
1644,142,27,27,139,139,139,-1,1,1,1
1679,141,27,27,139,139,139,-1,1,1,1
1682,132,27,27,139,139,139,10,1,1,1
1708,133,27,27,139,139,139,-1,1,1,1
1712,140,27,27,139,139,139,-1,1,1,1
1716,139,27,27,139,139,139,-1,1,1,1
1720,138,27,27,139,139,139,-1,1,1,1
1726,136,27,27,139,139,139,-1,1,1,1
1731,135,27,27,139,139,139,-1,1,1,1
1735,134,27,27,139,139,139,-1,1,1,1
1736,137,27,27,139,139,139,-1,1,1,1
1621,148,28,28,140,140,140,-1,1,1,1
1627,147,28,28,140,140,140,-1,1,1,1
1630,146,28,28,140,140,140,-1,1,1,1
1635,145,28,28,140,140,140,-1,1,1,1
1638,144,28,28,140,140,140,-1,1,1,1
1647,149,28,28,140,140,140,-1,1,1,1
1657,155,28,28,140,140,140,-1,1,1,1
1661,154,28,28,140,140,140,-1,1,1,1
1664,153,28,28,140,140,140,-1,1,1,1
1668,152,28,28,140,140,140,-1,1,1,1
1671,151,28,28,140,140,140,15,1,1,1
1674,150,28,28,140,140,140,-1,1,1,1
1618,157,29,29,141,141,141,-1,1,1,1
1624,164,29,29,141,141,141,13,1,1,1
1625,164,29,29,141,141,141,19,1,1,1
1631,165,29,29,141,141,141,19,1,1,1
1636,166,29,29,141,141,141,19,1,1,1
1642,167,29,29,141,141,141,19,1,1,1
1646,163,29,29,141,141,141,19,1,1,1
1650,158,29,29,141,141,141,-1,1,1,1
1652,156,29,29,141,141,141,-1,1,1,1
1655,159,29,29,141,141,141,-1,1,1,1
1663,160,29,29,141,141,141,-1,1,1,1
1667,161,29,29,141,141,141,19,1,1,1
1672,162,29,29,141,141,141,19,1,1,1
1553,179,30,30,142,142,142,-1,1,1,1
1677,168,30,30,142,142,142,-1,1,1,1
1681,174,30,30,142,142,142,-1,1,1,1
1688,175,30,30,142,142,142,-1,1,1,1
1699,177,30,30,142,142,142,-1,1,1,1
1704,178,30,30,142,142,142,-1,1,1,1
1706,176,30,30,142,142,142,-1,1,1,1
1709,173,30,30,142,142,142,-1,1,1,1
1713,169,30,30,142,142,142,-1,1,1,1
1718,170,30,30,142,142,142,-1,1,1,1
1724,171,30,30,142,142,142,-1,1,1,1
1729,172,30,30,142,142,142,-1,1,1,1
1551,181,31,31,143,143,143,-1,1,1,1
1559,180,31,31,143,143,143,-1,1,1,1
1562,182,31,31,143,143,143,-1,1,1,1
1568,188,31,31,143,143,143,-1,1,1,1
1572,189,31,31,143,143,143,-1,1,1,1
1579,190,31,31,143,143,143,-1,1,1,1
1584,191,31,31,143,143,143,-1,1,1,1
1591,187,31,31,143,143,143,-1,1,1,1
1593,183,31,31,143,143,143,-1,1,1,1
1600,184,31,31,143,143,143,-1,1,1,1
1605,185,31,31,143,143,143,-1,1,1,1
1611,186,31,31,143,143,143,-1,1,1,1
