,Birth_Rate_Crude_Per_1000,Death_Rate_Crude_Per_1000,GNI_Per_Capita_USD,Labour_Force_Female_%,Age_First_Marriage_Male,Age_First_Marriage_Female,School_Enrollment_Primary_%Net,School_Enrollment_Secondary_%Net,Total_Deaths,Total_Injuries,Total_Homeless,Total_Affected,Tuberculosis_Death_Rate_per_100000ppl,Total_Alcohol_Consumption_Per_Capita,Physicians_Per_1000ppl,Nurses_Per_1000ppl,Total_Alcohol_Consumption_Per_Capita,Number_Under-five_Deaths,Hospital_Beds_Per_1000ppl,Immunization_HepB3_%OneYearOld,ImmunizationMeasles%Children12To23Months,Adults_Newly_Infected_With_HIV,Adults_And_Children_Living_With_HIV,Life_Exp_Birth_Total_Yr,Life_Exp_Birth_Male_Yr,Life_Exp_Birth_Female_Yr,Population_Growth_%,Access_To_Basic_Drinking_Water_Total,Access_To_Basic_Drinking_Water_Urban,Access_To_Basic_Sanitation_Total,Access_To_Basic_Sanitation_Urban,Unemployment_Female,Unemployment_Male,Unemployment_Total,QOL_Measure,Dev_Measure,HDI_Measure,Complex_Disasters,Drought,Earthquake,Epidemic,Flood,Industrial Accident,Landslide,None,Storm,Wildfire
1122,0.7095896946564885,0.2798041202296522,0.0018228771077016558,0.9840564357384975,0.2692307692307683,0.48058252427184445,0.9206079476471524,0.7956484315885773,0.0,0.0,0.0,0.0,0.030898876404494378,0.4741116751269035,0.982569813898607,0.1524444758897043,0.4741116751269035,0.16008133208770675,0.2379310344827586,0.5176470588235295,0.6805555555555556,0.3777777777777778,0.25591505726945907,0.788005174959358,0.7561917606669937,0.8151092285822041,0.22861726577545138,0.9830139102885344,0.9912989028889734,0.89625700012695,0.9014624434671784,0.3444659403319418,0.2881590661786527,0.3329752953813104,0.5,0.5,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
430,0.03339694656488551,0.20330969267139476,0.6913261430958529,0.6975413293024877,0.9038461538461533,0.9495145631067963,0.9942223178025366,0.9401935683393385,0.0,0.0,0.0,0.0,0.004815409309791333,0.7045685279187818,0.4016188130084668,0.652930090755308,0.7045685279187818,0.0010491239814754694,0.8793103448275862,0.16470588235294117,0.9166666666666665,0.0,0.03686982693754703,0.9595919734398259,0.9540215792054929,0.9651861092575935,0.20582464969587344,0.9890869324895178,0.9783139037918023,0.9973871572858678,0.9975455027850783,0.5532023215558498,0.6106439806113366,0.6251342642320086,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1223,0.3604007633587786,0.2242485646740966,0.024912653805255962,0.4713582787616657,0.3749999999999991,0.6213592233009713,0.21734679242110255,0.02564051440752768,0.0,0.0,0.0,0.0,0.41813804173354735,0.006091370558375636,0.0018216821578653196,0.004257974053372611,0.006091370558375636,0.46162953933465556,0.01724137931034482,0.6588235294117647,0.5555555555555555,0.0,0.027673271465596522,0.26221067720444724,0.27550269740068645,0.2500797818329512,0.9822431979542043,0.04810347674705873,0.5817324853203178,0.0263041419825754,0.14507550408163455,0.04205274411974341,0.0490651894351568,0.04930182599355532,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1320,0.2826812977099237,0.1671732522796353,0.0490657754823029,0.5434980275811312,0.3749999999999991,0.6213592233009713,0.22588697688466652,0.04133694205756218,0.0,0.0,0.0,0.0,0.3579454253611557,0.042639593908629446,0.0050510278013538405,0.005512211123474815,0.042639593908629446,0.40185445153296995,0.031034482758620696,0.7647058823529412,0.6944444444444444,0.0,0.02349301897834629,0.40224144755577496,0.414541441883276,0.3911050509153151,0.9745303274767982,0.09878137216152583,0.476570824766795,0.06488715201028043,0.3101756179565376,0.02504836574686896,0.020377881096053027,0.024167561761546726,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
210,0.9291030534351145,0.9712090509962852,0.005924350600030381,0.45632428800820435,0.1538461538461533,0.1310679611650487,0.5634251467145509,0.156181760598336,0.0,0.0,0.0,0.0,0.6388443017656501,0.8314720812182741,0.20928643881839074,0.09141137046303859,0.8314720812182741,0.17298555705985502,0.1379310344827586,0.9176470588235294,0.9027777777777777,0.037777777777777785,0.08870495777944988,0.1675831900985616,0.15816576753310452,0.17511387043430338,0.8140764659289547,0.22897567499248284,0.4106075764750008,0.4131415886355282,0.23455264849651225,0.09571326748803585,0.1683648234246711,0.13877551020408163,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1031,0.7876669847328243,0.449257007767646,0.0012152514051344374,0.9885353019912659,0.2692307692307683,0.47572815533980584,0.96795874614166,0.6743637251788377,0.0,0.0,0.0,0.0,0.04293739967897271,0.5035532994923858,0.8235452418904093,0.14626977031381652,0.5035532994923858,0.2091953219062083,0.25862068965517243,0.9294117647058823,0.9444444444444444,0.2888888888888889,0.1890310174734554,0.791527586151312,0.7589198136341344,0.8195189880762423,0.30571017598763295,0.931529835082641,0.9218770463790373,0.8403923072278855,0.8588836868452624,0.5051420425618574,0.49174003363339613,0.5349087003222341,0.5,0.5,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1653,0.06202290076335876,0.2908645727794664,0.8455111651222847,0.6470072733574388,1.0,0.8155339805825246,0.8853029974604326,0.8910969672277783,0.0,0.0,0.0,0.0,0.0,0.9248730964467005,0.12037592895439586,0.8011037286216899,0.9248730964467005,0.1259348444049219,0.8724137931034482,0.9176470588235294,0.9027777777777777,0.6888888888888889,0.9163949502549954,0.9042584757273036,0.8927170181461501,0.9158664307058515,0.1075384739169906,0.9911062165852097,0.9922466791021933,0.9989353152457249,0.9988719250263937,0.5949495978006314,0.5799782372143636,0.6283566058002149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
566,0.0,0.2370820668693009,0.6598815129879995,0.7047106362132047,0.9038461538461533,0.9495145631067963,0.9942223178025366,0.9401935683393385,0.0,0.0,0.0,0.0,0.0010032102728731941,0.8822335025380711,0.5017078270229989,0.7508892219227775,0.8822335025380711,0.0,0.7655172413793103,0.7058823529411765,0.875,0.0,0.048574533901847676,0.9999999999999998,1.0,0.9999999999999998,0.2077041875546189,0.9888464050767839,0.9712598294002817,0.9907705215108052,0.9885457466276647,0.9334080032583241,0.9028588386586213,0.9817400644468316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
598,0.9906488549618319,0.7506754474839581,0.003341941364119702,0.5502958734974772,0.21153846153846168,0.04854368932038833,0.5403251621828719,0.11087598508761103,0.0,0.0,0.0,0.0,0.6388443017656501,0.44365482233502535,0.003374252178773264,0.002772185524174615,0.44365482233502535,0.3850484845154296,0.03448275862068967,0.7058823529411765,0.16666666666666663,0.09555555555555556,0.08034445280494942,0.010686637345080907,0.010697645904855335,0.010589225100815058,0.8877631285166908,0.015222401809656061,0.038527529295429463,0.02383054650966411,0.007168184541119338,0.030954077996130744,0.0795330893263429,0.06337271750805587,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
212,0.9291030534351145,0.9712090509962852,0.005924350600030381,0.45632428800820435,0.1538461538461533,0.1310679611650487,0.5634251467145509,0.156181760598336,0.016317650258362796,0.0,0.0,0.025294112885814048,0.6388443017656501,0.8314720812182741,0.20928643881839074,0.09141137046303859,0.8314720812182741,0.17298555705985502,0.1379310344827586,0.9176470588235294,0.9027777777777777,0.037777777777777785,0.08870495777944988,0.1675831900985616,0.15816576753310452,0.17511387043430338,0.8140764659289547,0.22897567499248284,0.4106075764750008,0.4131415886355282,0.23455264849651225,0.09571326748803585,0.1683648234246711,0.13877551020408163,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628,0.06679389312977096,0.2770178993583249,0.7669755430654717,0.6543571295732629,1.0,0.8155339805825246,0.8718650002720171,0.8898272823188763,0.0,0.0,0.0,0.0,0.0006019261637239164,0.9248730964467005,0.12037592895439586,0.8011037286216899,0.9248730964467005,0.13648603416147517,0.9206896551724137,0.9058823529411765,0.9027777777777777,0.7111111111111111,0.8244293955354903,0.8982884066701333,0.8865865620402156,0.9100641155821168,0.10568975087392647,0.9863700009086781,0.989762389481001,0.9995569050153655,0.9989374157852792,0.8392220751450974,0.8875259669601347,0.9269602577873254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
879,0.2218034351145038,0.06585612968591692,0.1538812091751481,0.12764043453499818,0.3626373076923075,0.5908461165048544,0.8400253291622871,0.7321573940412887,0.0,0.0,0.0,0.0,0.8194221508828251,0.034517766497461924,0.06069513735069452,0.0,0.034517766497461924,0.7389579700949708,0.2379310344827586,0.9176470588235294,0.8333333333333333,0.8666666666666667,0.39804364183596685,0.645675882050569,0.6346554683668466,0.6571702109141546,0.27833146953702126,0.781424969681663,0.7901295655806115,0.6597633690786517,0.7225447169629357,0.41268709907341417,0.3940053417746563,0.43179377013963477,1.0,0.5,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
523,0.016698473282442727,0.22019587977034782,0.6645906121828954,0.7174111399652712,0.9038461538461533,0.9708737864077668,0.9999999999999999,0.99465505377866,0.0,0.0,0.0,0.0,0.002407704654895667,0.8761421319796955,0.4743825946550191,0.62915747428814,0.8761421319796955,0.0005295578192209514,0.793103448275862,0.6588235294117647,0.8611111111111109,0.0,0.04523033191204749,0.9955587768039076,0.996934771947033,0.9941976848762655,0.21972677389504575,0.9889405259648502,0.9731836678706962,0.9925819967865871,0.9910001768786202,0.6131758476733531,0.7203482045701851,0.7175080558539205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1736,0.035782442748091614,0.3299560959135427,0.9781254747075802,0.6561380576783713,1.0,0.8155339805825246,0.8927870383998081,0.8949934428826383,0.0,0.0,0.0,0.0,0.0002006420545746391,0.9766497461928934,0.5350570310721015,0.9999999999999999,0.9766497461928934,0.115138859052691,0.8862068965517241,0.9058823529411765,0.875,0.6222222222222222,1.0,0.9026566741632334,0.8865865620402156,0.9187675882677186,0.0,1.0,0.9972159558086746,0.9978020288290431,0.9987408095806901,0.8274106506465738,0.7317242061529332,0.8302900107411386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
73,0.2534828244274809,0.15087808172914552,0.04359714415919793,0.1550606440246134,0.5144230769230766,0.5087378640776701,0.8002294496023515,0.6995625338441142,0.0,0.0,0.0,0.0,0.2776886035313002,0.5390862944162437,0.09278158444945869,0.05499990352022537,0.5390862944162437,0.03936213261926292,0.2655172413793103,0.9529411764705883,0.9583333333333333,0.0,0.006772009029345372,0.5961830197093831,0.5732589504659149,0.6196872552148303,0.35750943406730973,0.798577759891513,0.9008512161836473,0.4554786207903875,0.47030792964653223,0.25089094796863864,0.15065782965674154,0.20730397422126745,0.75,0.5,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1300,0.29897423664122136,0.17240797028031063,0.04405286343612334,0.4193665401419562,0.3749999999999991,0.6601941747572815,0.37946963271861966,0.04133694205756218,0.0,0.0,0.0,0.0,0.3980738362760835,0.030456852791878174,0.0050510278013538405,0.008477356196895923,0.030456852791878174,0.40908841117666744,0.0034482758620689724,0.7764705882352941,0.6805555555555556,0.0,0.02349301897834629,0.3757636617315099,0.38796591466405106,0.36479155182917977,0.9866510747092256,0.08871247664907789,0.5028408487673097,0.05536320822373507,0.26732461263387997,0.023113735872110783,0.019982194084479182,0.022986036519871113,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
414,0.03101145038167935,0.19486659912191828,0.652438098131551,0.7013180525959264,0.9038461538461533,0.9495145631067963,0.9942223178025366,0.9401935683393385,0.0,0.0,0.0,0.0,0.004614767255216694,0.7045685279187818,0.3911855424679654,0.6421114920275545,0.7045685279187818,0.0009841782111936533,0.9172413793103447,0.0,0.9305555555555556,0.0,0.03519772594264694,0.9550779139445094,0.9478911230995584,0.9622849516957268,0.17439630453906396,0.9890771563227775,0.9789551832819403,0.9979795668872203,0.9983636685233855,0.5533041441808371,0.5920466910673658,0.6143931256713212,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
729,0.8740458015267175,0.3155184059439379,0.005772444174388576,0.4415824555327239,0.13461538461538414,0.016181262135922303,0.5403251621828719,0.11087598508761103,0.0,0.0,0.0,0.0,0.478330658105939,0.1218274111675127,0.0050717287349659485,0.006078225801264528,0.1218274111675127,0.3639610924877727,0.03448275862068967,0.3176470588235294,0.13888888888888884,0.04444444444444444,0.08870495777944988,0.1541204151191442,0.15139161353604713,0.15669151991644648,0.766671644069674,0.07664071425887808,0.014118610744511706,0.03782555743800137,0.14758879565882788,0.053456878118317896,0.0968443960826986,0.0858216970998926,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
396,0.016698473282442727,0.19486659912191828,0.5266595777001367,0.6769763245732783,0.9038461538461533,0.9495145631067963,0.9942223178025366,0.9401935683393385,0.0,0.0,0.0,0.0,0.00501605136436597,0.7045685279187818,0.016809158093029998,0.6309134061862831,0.7045685279187818,0.0007943367288314272,0.9655172413793103,0.0,0.9305555555555556,0.0,0.0326895744502968,0.9445936659882543,0.9356302108876902,0.9535814790101249,0.166897669997562,0.9890626606272658,0.9802377422622173,0.9991672127828298,1.0,0.6360859382954894,0.6546641606489269,0.6917293233082706,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
122,0.22101622137404575,0.13736913204998302,0.049977214036153725,0.15625932805058973,0.5144230769230766,0.5087378640776701,0.7844468165189388,0.7466976415739756,0.0,0.0,0.0,0.0,0.23756019261637237,0.4456852791878172,0.09278158444945869,0.06777382568034321,0.4456852791878172,0.029120684228669064,0.2862068965517241,0.8823529411764707,0.9444444444444444,0.0,0.008444110024245464,0.6486012743964291,0.6199117214320742,0.6781165685108357,0.32674315052570696,0.8411981386785327,0.9298659164019529,0.5304361565516159,0.5548894456392081,0.36513593320435805,0.2206944307053121,0.29967776584317934,0.75,0.5,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1709,0.04055343511450382,0.32809861533265794,0.9623272064408325,0.6497524517858073,1.0,0.8155339805825246,0.8927870383998081,0.8949934428826383,0.0,0.0,0.0,0.0,0.0002006420545746391,0.9766497461928934,0.5350570310721015,0.9999999999999999,0.9766497461928934,0.11783161060514469,0.8862068965517241,0.9058823529411765,0.9027777777777777,0.6444444444444445,1.0,0.8982154509671407,0.8835213339872485,0.9129652731439843,0.04935441639588885,0.9971276610789078,0.9955594785758404,0.9981624974057076,0.9987846040145462,0.36880154770389983,0.35137006627757456,0.3845327604726101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
660,0.9416507633587786,0.5104694360013509,0.005772444174388576,0.5181568780842949,0.13461538461538414,0.016181262135922303,0.3470146396486661,0.11087598508761103,0.0,0.0,0.0,0.0,0.45826645264847515,0.6426395939086295,0.003374252178773264,0.002772185524174615,0.6426395939086295,0.3825106036459556,0.03448275862068967,0.2235294117647059,0.375,0.06666666666666667,0.08870495777944988,0.08582145912600025,0.08365007356547327,0.08784705097333823,0.847098762890172,0.04200926723298426,0.03276221356505671,0.027790754140390547,0.06145252369309001,0.04083087261989614,0.08675437728756555,0.07303974221267454,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
907,0.19906965648854963,0.08941236068895642,0.1405134437186693,0.12620372044945194,0.365384615384615,0.5825242718446602,0.877494821011744,0.6583067574076912,0.0,0.0,0.0,0.0,0.7391653290529695,0.035532994923857864,0.05276667977725796,0.07469464151331741,0.035532994923857864,0.6444918493058297,0.2379310344827586,0.823529411764706,0.8472222222222221,0.6666666666666666,0.43148566173396874,0.6712282886633882,0.6601888180480628,0.6827294090342042,0.2445390130708215,0.8219541758365286,0.8400490084772887,0.74185825006359,0.7923241160960711,0.37165258120354344,0.4125037095657336,0.4274973147153598,1.0,0.5,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
857,0.2287213740458015,0.057328605200945626,0.15053926781102842,0.12056536436489473,0.3626373076923075,0.5908461165048544,0.8788680395327303,0.7191933524162192,0.0,0.0,0.0,0.0,0.8595505617977528,0.034517766497461924,0.03763429730680854,0.0,0.034517766497461924,0.7711610804977844,0.18275862068965515,0.8470588235294118,0.7638888888888888,0.9333333333333333,0.3729621269124655,0.636332537109199,0.6255517410495344,0.6474223215062807,0.2814045156231664,0.7676376417276597,0.7734969842427359,0.6328573839507506,0.6997774372228555,0.465023928316872,0.383420714215056,0.4457572502685284,1.0,0.5,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1354,0.416793893129771,0.0571597433299561,0.018836396779583778,0.1913372175206458,0.589743846153846,0.638834951456311,0.805563206339044,0.551570405233249,0.0,0.0,0.0,0.0,0.7191011235955056,0.550253807106599,0.25048129670648156,0.2661233783357882,0.550253807106599,0.3912582993200677,0.031034482758620696,0.4117647058823529,0.9027777777777777,0.0,0.0,0.6138249266114582,0.5585152035311425,0.6707186167280741,0.4325867983329182,0.7982864975444884,0.781097792991106,0.5999465898550125,0.6252733954586619,0.4058649831992669,0.3111089128499358,0.3737916219119226,1.0,0.5,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1248,0.3387404580152672,0.20119891928402567,0.03205225581042078,0.4006898665818657,0.5,0.6699029126213596,0.3251277330280372,0.04133694205756218,0.0,0.0,0.0,0.0,0.3780096308186196,0.006091370558375636,0.007162523029788644,0.004257974053372611,0.006091370558375636,0.4358011060764262,0.01724137931034482,0.6705882352941177,0.6666666666666665,0.0,0.02600117047069643,0.3057035001423889,0.3180480627758706,0.2946125504076127,0.9975891392494638,0.0635434151221489,0.5554216596700683,0.03620886304711257,0.1847745155180487,0.2993585174625802,0.10119695321001088,0.19978517722878625,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
332,0.7943940839694655,0.6530732860520094,0.008962479112866474,0.33967115034838,0.1538461538461533,0.1310679611650487,0.7444745094180244,0.2591729257166407,0.0,0.0,0.0,0.0,0.3780096308186196,0.6883248730964467,0.006437990353364939,0.033980176622307415,0.6883248730964467,0.12257764766420037,0.16896551724137931,0.9411764705882354,0.9166666666666665,0.00888888888888889,0.06863974584064877,0.35758443786795024,0.34790338401177046,0.364675505526705,0.7946515754394361,0.3311858016617698,0.5861449531885348,0.41258306673333905,0.2228533070081019,0.0991752367376031,0.1599564744287269,0.1364124597207304,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
356,0.7698473282442747,0.6173590003377236,0.00820294698465745,0.316666169881779,0.1538461538461533,0.1310679611650487,0.8780412432846253,0.20809664591752486,0.0,0.0,0.0,0.0,0.3780096308186196,0.7045685279187818,0.016809158093029998,0.04598226058543927,0.7045685279187818,0.11576333761309307,0.16896551724137931,0.8941176470588236,0.8472222222222221,0.0,0.06696764484574869,0.3790472653850263,0.36963585090730766,0.38585395572833536,0.7918107300539899,0.3523641813588828,0.6210313324121643,0.4118766435608839,0.2172620836912167,0.10172080236228491,0.15649421307745576,0.13609022556390976,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
486,0.02146946564885499,0.20330969267139476,0.7999392374297433,0.7275141597407844,0.9230769230769234,0.9611650485436896,0.9910710098255388,0.9085451108969529,0.0,0.0,0.0,0.0,0.0028089887640449433,1.0,0.5034467054464157,0.6008181484888051,1.0,0.0009042449554621888,0.8344827586206897,0.48235294117647065,0.875,0.0,0.04188612992224731,0.9910447173085914,0.9908043158410984,0.9912965273143983,0.19842510113756268,0.9890297924804662,0.9751075063411112,0.9943944505329899,0.9934547276647149,0.6494247021688221,0.7021466020377882,0.7250268528464018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1457,0.32590648854961835,0.08122255994596417,0.045875740543825004,0.23290976173770117,0.589743846153846,0.6019417475728155,0.8473290371081096,0.5811529681103134,1.0,0.20806770957986118,0.0,0.18949255256610775,0.5385232744783307,0.683248730964467,0.2593412962924629,0.35435734822123455,0.683248730964467,0.3458112476082471,0.2379310344827586,0.8823529411764707,0.8333333333333333,0.13555555555555557,0.025165119973246382,0.6497356102040073,0.580860716037273,0.723606719080913,0.3771157998925404,0.853237319464751,0.8457813884030316,0.7028817426398241,0.6950219242034065,0.36686691782914166,0.28608170936789007,0.34156820622986034,1.0,0.5,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1286,0.3082299618320611,0.1771361026680175,0.04283761203098891,0.3229975866007302,0.3749999999999991,0.6213592233009713,0.34634116225927525,0.0888078316005622,0.0,0.0,0.0,0.0,0.3780096308186196,0.030456852791878174,0.0058583642122259725,0.004251542068397729,0.030456852791878174,0.413554681840663,0.0034482758620689724,0.823529411764706,0.8055555555555556,0.0,0.024329069475796338,0.36065908492533394,0.3727317312408043,0.349821578809945,0.99272703990797,0.08304487882500322,0.5159808398862666,0.05060126351020185,0.24629305228896026,0.02219733224722533,0.019883272331585718,0.022556390977443615,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
245,0.8896469465648854,0.865839243498818,0.01048154336928452,0.4214850381497266,0.05769230769230749,0.10679611650485454,0.8385670092948064,0.0499962260012846,0.0,0.0,0.0,0.0,0.43820224719101125,0.8314720812182741,0.20928643881839074,0.09141137046303859,0.8314720812182741,0.15683903940209923,0.1379310344827586,0.9411764705882354,0.8888888888888888,0.031111111111111114,0.07867235181004933,0.23698663095697947,0.2259992643452673,0.24578606864138797,0.825623009902848,0.25901116062365004,0.46346218078424384,0.4134259213260067,0.23388781684787407,0.09408410548823949,0.17212385003462263,0.13995703544575724,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
876,0.2218034351145038,0.06585612968591692,0.1538812091751481,0.12764043453499818,0.3626373076923075,0.5908461165048544,0.8400253291622871,0.7321573940412887,0.0,0.0,0.0,0.0,0.8194221508828251,0.034517766497461924,0.06069513735069452,0.0,0.034517766497461924,0.7389579700949708,0.2379310344827586,0.9176470588235294,0.8333333333333333,0.8666666666666667,0.39804364183596685,0.645675882050569,0.6346554683668466,0.6571702109141546,0.27833146953702126,0.781424969681663,0.7901295655806115,0.6597633690786517,0.7225447169629357,0.41268709907341417,0.3940053417746563,0.43179377013963477,1.0,0.5,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1174,0.40908874045801524,0.28098615332657884,0.014734923287255052,0.4951870687686215,0.3749999999999991,0.6213592233009713,0.012509386303322101,0.04133694205756218,0.0,0.0,0.0,0.0,0.6187800963081862,0.0,1.0,0.1432338734056717,0.0,0.5331698032143161,0.0,0.49411764705882355,0.36111111111111105,0.017777777777777778,0.031853523952846755,0.16809065611774154,0.18397498773908771,0.15329716556906203,0.953531966533125,0.010706908380479052,0.6343951320105794,0.005436864393570759,0.0688293947382903,0.2124019957234498,0.2499752695617767,0.2501611170784103,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
455,0.028625954198473247,0.1864235055724417,0.6737049977214037,0.7180075866062161,0.9038461538461533,0.9495145631067963,0.9942223178025366,0.9401935683393385,0.0,0.0,0.0,0.0,0.002207062600321028,1.0,0.4180553542964789,0.5908164118528618,1.0,0.0010940864378244167,0.8551724137931033,0.49411764705882355,0.875,0.0,0.03854192793244712,0.9760464098570203,0.9724129475232957,0.9796918970669297,0.21396685808790428,0.98909148346369,0.9770313448115258,0.9961985329196378,0.9959091713084637,0.7152021179105998,0.8304481155406076,0.8313641245972074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
329,0.7943940839694655,0.6530732860520094,0.008962479112866474,0.33967115034838,0.1538461538461533,0.1310679611650487,0.7444745094180244,0.2591729257166407,0.0,0.0,0.0,0.0,0.3780096308186196,0.6883248730964467,0.006437990353364939,0.033980176622307415,0.6883248730964467,0.12257764766420037,0.16896551724137931,0.9411764705882354,0.9166666666666665,0.00888888888888889,0.06863974584064877,0.35758443786795024,0.34790338401177046,0.364675505526705,0.7946515754394361,0.3311858016617698,0.5861449531885348,0.41258306673333905,0.2228533070081019,0.0991752367376031,0.1599564744287269,0.1364124597207304,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1282,0.3082299618320611,0.1771361026680175,0.04283761203098891,0.3229975866007302,0.3749999999999991,0.6213592233009713,0.34634116225927525,0.0888078316005622,0.0,0.0,0.0,0.0,0.3780096308186196,0.030456852791878174,0.0058583642122259725,0.004251542068397729,0.030456852791878174,0.413554681840663,0.0034482758620689724,0.823529411764706,0.8055555555555556,0.0,0.024329069475796338,0.36065908492533394,0.3727317312408043,0.349821578809945,0.99272703990797,0.08304487882500322,0.5159808398862666,0.05060126351020185,0.24629305228896026,0.02219733224722533,0.019883272331585718,0.022556390977443615,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1023,0.7909589694656488,0.4835359675785208,0.0009114385538508281,0.9901615867516553,0.2692307692307683,0.48058252427184445,0.9706182058555525,0.6699538980586528,0.0,0.0,0.0,0.0,0.04093097913322633,0.6324873096446701,0.815451176848076,0.14309236973622427,0.6324873096446701,0.21691887274126104,0.2482758620689655,0.9529411764705883,0.9583333333333333,0.2888888888888889,0.18067051249895494,0.793408195516508,0.7619237371260423,0.8202442774667091,0.31656813156731267,0.9238734952562079,0.9119596881250538,0.8320553026637233,0.852844541558862,0.5228591793096427,0.49114650311603536,0.5413533834586467,0.5,0.5,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
462,0.0262404580152672,0.19486659912191828,0.7147197326446909,0.7153867567877121,0.884615384615385,0.9417475728155338,0.9942223178025366,0.9401935683393385,0.0,0.0,0.0,0.0,0.0026083467094703042,1.0,0.4180553542964789,0.585252744849588,1.0,0.0010641114669251179,0.8620689655172412,0.6588235294117647,0.8472222222222221,0.0,0.04021402892734721,0.9820895540209522,0.9816086316821973,0.9825930546287964,0.17652279394466797,0.9890837299521372,0.9763900653213877,0.9956015571220554,0.9950910055701566,0.6913756236635782,0.7478484518745674,0.7722878625134264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1331,0.2756440839694656,0.16632894292468758,0.05134437186692997,0.46380446644358253,0.3749999999999991,0.6213592233009713,0.22588697688466652,0.04133694205756218,0.0,0.0,0.0,0.0,0.31781701444622795,0.042639593908629446,0.0050510278013538405,0.005512211123474815,0.042639593908629446,0.39809259268510794,0.031034482758620696,0.788235294117647,0.7222222222222221,0.0,0.02349301897834629,0.41406242070843446,0.42621996076508095,0.40297078534335196,0.9681952523898316,0.10317333192511591,0.4634408693812486,0.06966573072436551,0.33199510311265523,0.026168414621728947,0.020971411613413794,0.025134264232008596,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
